District Names,State/UT,Number of Households surveyed,Number of Women age 15-49 years interviewed,Number of Men age 15-54 years interviewed,Female population age 6 years and above who ever attended school (%),Population below age 15 years (%)," Sex ratio of the total population (females per 1,000 males)","Sex ratio at birth for children born in the last five years (females per 1,000 males)",Children under age 5 years whose birth was registered with the civil authority (%),Deaths in the last 3 years registered with the civil authority (%),Population living in households with electricity (%),Population living in households with an improved drinking-water source1 (%),Population living in households that use an improved sanitation facility2 (%),Households using clean fuel for cooking3 (%),Households using iodized salt (%),Households with any usual member covered under a health insurance/financing scheme (%),Children age 5 years who attended pre-primary school during the school year 2019-20 (%),Women (age 15-49) who are literate4 (%),Women (age 15-49)  with 10 or more years of schooling (%),Women age 20-24 years married before age 18 years (%),Births in the 5 years preceding the survey that are third or higher order (%),Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Any method6 (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Any modern method6 (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Female sterilization (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Male sterilization (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - IUD/PPIUD (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Pill (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Condom (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Injectables (%),Total Unmet need for Family Planning (Currently Married Women Age 15-49  years)7 (%),Unmet need for spacing (Currently Married Women Age 15-49  years)7 (%),Health worker ever talked to female non-users about family planning (%),Current users ever told about side effects of current method of family planning8 (%),Mothers who had an antenatal check-up in the first trimester  (for last birth in the 5 years before the survey) (%),Mothers who had at least 4 antenatal care visits  (for last birth in the 5 years before the survey) (%),Mothers whose last birth was protected against neonatal tetanus (for last birth in the 5 years before the survey)9 (%),Mothers who consumed iron folic acid for 100 days or more when they were pregnant (for last birth in the 5 years before the survey) (%),Mothers who consumed iron folic acid for 180 days or more when they were pregnant (for last birth in the 5 years before the survey} (%),Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (for last birth in the 5 years before the survey) (%),Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (for last birth in the 5 years before the survey) (%),Average out-of-pocket expenditure per delivery in a public health facility (for last birth in the 5 years before the survey) (Rs.),Children born at home who were taken to a health facility for a check-up within 24 hours of birth (for last birth in the 5 years before the survey} (%),Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/ other health personnel within 2 days of delivery (for last birth in the 5 years before the survey) (%),Institutional births (in the 5 years before the survey) (%),Institutional births in public facility (in the 5 years before the survey) (%),Home births that were conducted by skilled health personnel  (in the 5 years before the survey)10 (%),Births attended by skilled health personnel (in the 5 years before the survey)10 (%),Births delivered by caesarean section (in the 5 years before the survey) (%),Births in a private health facility that were delivered by caesarean section (in the 5 years before the survey) (%),Births in a public health facility that were delivered by caesarean section (in the 5 years before the survey) (%),Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%),Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%),Children age 12-23 months who have received BCG (%),Children age 12-23 months who have received 3 doses of polio vaccine13 (%),Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%),Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),Children age 9-35 months who received a vitamin A dose in the last 6 months (%),Children age 12-23 months who received most of their vaccinations in a public health facility (%),Children age 12-23 months who received most of their vaccinations in a private health facility (%),Prevalence of diarrhoea in the 2 weeks preceding the survey (Children under age 5 years) (%) ,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (Children under age 5 years) (%) ,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (Children under age 5 years) (%) ,Children swith diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (Children under age 5 years) (%) ,Children Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (Children under age 5 years) (%) ,Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (Children under age 5 years) (%)  ,Children under age 3 years breastfed within one hour of birth15 (%),Children under age 6 months exclusively breastfed16 (%),Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%),"Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)","Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)","Total children age 6-23 months receiving an adequate diet16, 17  (%)",Children under 5 years who are stunted (height-for-age)18 (%),Children under 5 years who are wasted (weight-for-height)18 (%),Children under 5 years who are severely wasted (weight-for-height)19 (%),Children under 5 years who are underweight (weight-for-age)18 (%),Children under 5 years who are overweight (weight-for-height)20 (%),Women (age 15-49 years) whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%),Women (age 15-49 years) who are overweight or obese (BMI ≥25.0 kg/m2)21 (%),Women (age 15-49 years) who have high risk waist-to-hip ratio (≥0.85) (%),Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%),Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%),Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%),All women age 15-49 years who are anaemic22 (%),All women age 15-19 years who are anaemic22 (%) ,Women  age 15 years and above with high (141-160 mg/dl) Blood sugar level23 (%),Women age 15 years and above wih very high (>160 mg/dl) Blood sugar level23 (%),Women age 15 years and above wih high or very high (>140 mg/dl) Blood sugar level or taking medicine to control blood sugar level23 (%),Men age 15 years and above wih high (141-160 mg/dl) Blood sugar level23 (%),Men (age 15 years and above wih  very high (>160 mg/dl) Blood sugar level23 (%),Men age 15 years and above wih high or very high (>140 mg/dl) Blood sugar level  or taking medicine to control blood sugar level23 (%),Women age 15 years and above wih Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),Women age 15 years and above wih Moderately or severely elevated blood pressure (Systolic ≥160 mm of Hg and/or Diastolic ≥100 mm of Hg) (%),Women age 15 years and above wih Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),Men age 15 years and above wih Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),Men age 15 years and above wih Moderately or severely elevated blood pressure (Systolic ≥160 mm of Hg and/or Diastolic ≥100 mm of Hg) (%),Men age 15 years and above wih Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),Women (age 30-49 years) Ever undergone a screening test for cervical cancer (%),Women (age 30-49 years) Ever undergone a breast examination for breast cancer (%),Women (age 30-49 years) Ever undergone an oral cavity examination for oral cancer (%),Women age 15 years and above who use any kind of tobacco (%),Men age 15 years and above who use any kind of tobacco (%),Women age 15 years and above who consume alcohol (%),Men age 15 years and above who consume alcohol (%),BMI_Risk,Child_Nutrition_Status,Anaemia_Risk,Institutional_Birth_Level,Sanitation_Status,Insurance_Coverage_Level,BP_Risk_Women
Jharsuguda ,Odisha,854,904,133,77.75,19.64,955.8,793.15,96.63,78.56,98.13,88.36,69.99,41.78,98.93,37.74,-8.13,81.01,40.9,8.52,2.63,1.04,89.05,81.38,50.34,27.97,0.173953307123438,1.4609379041156565,2.312535423847214,8.35,0.17,3.71,1.3,25.49,93.53,92.64,94.06,96.94,84.72,54.46,100.0,96.43,5719.69,*,96.35,98.58,66.66,0.36464311358790924,96.77,30.73,56.84,18.89,-97.63,-97.63,-100,-100,-97.63,-100,-48.22,-100,-97.63,92.69,-100,-0.01,5.94,*,*,*,0.688134638736401,*,73.82,*,*,-21.98,*,26.73,27.05,16.92,3.54,26.92,3.1,21.23,26.95,62.96,65.54,68.08,*,67.82,68.75,6.87,8.64,16.61,5.85,12.1,19.04,11.52,4.57,20.41,17.26,4.95,25.26,0.16551443847757338,0.0,0.1906203596086497,3.073618812211062,45.86,1.1878434223960523,30.44,Normal,Average,High Risk,High,Average,Medium,Moderate Risk
Jagatsinghapur ,Odisha,885,889,103,84.66,20.39,1095.2,843.21,95.79,57.71,98.24,99.47,60.05,30.49,98.21,56.84,15.39,86.28,46.55,11.99,0,2.61,92.82,71.88,38.82,22.02,0.0,1.1410330045520618,2.050270164379556,7.27,0.48,11.46,3.45,13.49,56.51,71.64,82.6,95.39,64.33,33.66,98.24,89.23,5897.04,*,92.05,98.31,79.06,0.0,96.7,42.19,-83.81,32.95,-91.27,-92.94,-100,-93.37,-97.9,-97.9,-42.09,-89.4,-97.9,90.64,-100,-0.01,10.96,*,*,*,2.0955609235597192,-68.91,68.75,*,*,30.99,*,31.16,13.16,10.74,5.63,10.97,8.29,12.92,35.47,64.18,58.15,60.43,*,59.82,60.86,6.63,9.05,16.89,7.49,11.59,21.35,14.83,7.13,26.24,19.44,7.36,30.23,0.9669838461896731,0.412109650826833,0.2776317365982795,3.285412348668445,51.06,0.35065687161316933,19.06,Normal,Good,High Risk,High,Average,Medium,Moderate Risk
Nayagarh ,Odisha,881,917,132,76.09,23.07,1082.93,844.8,92.49,71.79,98.32,82.92,67.05,42.27,98.14,49.28,9.55,81.86,27.14,35.67,0,10.0,89.64,78.18,43.68,31.67,0.12221763272424921,0.9745596399981308,1.6428726885203377,5.54,0.0,4.55,1.54,32.15,81.78,86.01,90.27,96.11,66.36,49.29,100.0,96.23,3480.5,*,96.1,98.29,75.22,0.3293037471426004,98.36,28.12,82.12,12.2,-96.07,-96.07,-98.22,-96.07,-96.07,-98.22,-50.32,-91.93,-96.07,91.98,-100,-0.01,10.61,-52.78,-27.64,-48.35,1.0612565021243408,-76.59,76.82,*,*,21.8,*,20.28,20.0,10.46,1.48,20.16,2.88,13.1,30.29,68.46,55.2,62.56,-61.63,62.53,61.15,9.91,9.73,20.69,10.13,12.49,23.98,10.4,5.93,22.0,10.64,4.96,18.76,0.7030975114131134,0.1988508587451652,0.0,2.8864752876170416,54.26,0.23901690047049992,20.92,Normal,Good,High Risk,High,Average,Medium,Moderate Risk
Puri ,Odisha,870,930,120,83.33,21.59,1045.07,781.92,94.36,82.84,99.5,98.52,67.33,34.42,97.74,61.45,13.28,87.67,38.09,10.22,0.52,3.97,92.68,74.35,48.62,31.05,0.0,1.3190856114264407,2.1656192379208883,5.84,0.0,7.28,2.92,31.75,82.6,83.33,94.92,97.62,76.41,49.22,99.54,93.88,4812.31,*,92.37,97.67,83.47,0.0,94.94,35.33,-84.49,27.96,-95.78,-96.46,-100,-97.95,-97.83,-100,-37.25,-94.71,-97.83,94.05,-100,-0.01,11.83,*,*,*,0.0,-55.84,77.64,*,*,22.26,*,20.62,13.78,8.85,1.54,11.32,3.84,12.94,40.4,64.23,51.04,63.27,*,63.34,56.08,8.89,10.57,20.71,9.54,12.25,23.13,10.58,4.92,20.79,14.31,5.44,23.33,0.6259384308664953,0.1906203596086497,0.37156355643248307,3.2771447329921766,52.62,0.0,19.4,Normal,Good,High Risk,High,Average,High,Moderate Risk
Ganjam ,Odisha,849,955,111,68.59,24.61,1165.14,855.13,97.04,72.84,99.28,89.6,72.89,63.73,98.88,51.88,11.54,71.86,32.58,22.27,0.7,11.44,83.06,59.18,46.7,33.89,0.0,0.7275486072772778,1.5953389880545987,6.38,0.14,16.94,5.82,32.25,80.05,77.56,82.72,96.79,67.04,42.18,99.1,89.3,3823.41,*,91.07,93.01,72.32,1.0473189942805592,92.38,22.55,63.25,13.08,88.46,-92.31,95.99,88.46,90.63,92.33,58.4,81.77,90.63,88.36,-96.05,-1.91,10.63,-66.74,-43.49,-56.95,0.31481073984003355,-66.62,71.9,-64.53,*,20.33,*,22.34,23.94,10.16,1.52,18.88,4.88,11.23,36.86,68.31,61.28,56.88,-52.88,56.72,58.42,6.64,8.3,15.32,9.09,11.4,21.84,12.41,7.08,23.44,16.55,9.14,29.72,0.23111172096338664,0.23901690047049992,0.5364933705145685,2.9396908826703663,45.12,0.16551443847757338,23.5,Normal,Good,High Risk,High,Average,Medium,Moderate Risk
Nuapada ,Odisha,881,944,139,60.88,27.22,1060.12,1024.6,83.72,63.19,94.58,97.49,58.37,23.23,99.02,45.3,12.1,57.19,27.3,15.64,1.18,3.94,64.98,71.44,54.88,34.13,0.08617769624105233,1.6808279085207734,2.498973906999436,3.59,0.82,7.25,2.42,38.32,73.84,76.63,71.65,95.44,52.02,21.39,100.0,85.92,3418.17,-10.16,86.51,89.8,85.11,1.4929040961781488,92.7,14.03,*,12.33,97,95.9,100,97,98.43,100,53.96,96.85,98.43,89.2,100,0,6.99,*,*,*,0.5933268452777344,*,78.63,-93.67,*,25.99,*,25.28,43.07,18.12,3.74,38.02,3.66,30.7,11.86,53.98,73.48,64.29,-57.34,64.02,64.64,5.53,4.71,10.57,6.24,5.24,12.2,13.94,5.99,21.41,16.72,5.67,23.57,0.3852624007906449,0.0,0.5822156198526637,3.206398303357088,48.59,0.6471032420585385,34.62,High Risk,Critical,High Risk,Medium,Average,Medium,Moderate Risk
Kalahandi ,Odisha,919,1034,161,62.51,25.78,1051.18,903.45,85.69,66.52,97.19,96.53,64.42,28.89,97.62,48.62,16.17,63.75,26.45,16.33,0.45,1.89,70.5,75.92,48.6,29.38,0.18232155679395462,1.0367368849500223,2.512035317176253,4.4,0.1,3.96,1.6,36.12,80.66,80.07,82.85,96.78,60.96,32.22,99.39,94.0,2270.76,*,90.12,92.75,84.7,1.172482137234565,92.18,13.22,-29.45,12.8,-91.27,-91.27,-100,-92.97,-91.27,-98.12,-41.13,-90.86,-91.27,91.55,-100,-0.01,4.2,*,*,*,1.3137236682850553,*,68.86,-84.63,*,17.91,*,16.36,32.96,17.16,5.96,33.6,2.12,23.75,15.03,58.05,68.77,64.03,-70.2,64.23,66.41,5.16,5.95,11.65,7.22,6.94,14.43,16.52,7.75,26.43,18.66,6.07,26.16,0.0,0.0,0.0,3.1875915348284343,50.52,0.5877866649021191,30.06,Normal,Average,High Risk,High,Average,Medium,Moderate Risk
Kapurthala ,Punjab,853,968,154,79.15,21.82,998.33,921.6,98.7,91.65,99.77,99.41,87.66,84.18,93.89,20.68,2.41,85.3,60.29,6.87,1.63,2.46,95.61,61.03,47.24,22.06,0.5877866649021191,0.9439058989071285,0.9631743177730056,20.54,0.0,13.35,4.37,19.51,-86.39,67.55,51.37,93.4,57.86,39.5,95.31,88.35,3299.77,*,86.35,95.03,48.06,1.4398351280479205,93.46,45.99,61.62,35.48,65.65,-83.39,96.19,69.47,86.82,90.52,37.22,58.63,81.44,72.85,88.83,11.17,3.3,*,*,*,1.1118575154181303,-66.61,58.51,-55.66,*,17.28,*,13.98,24.59,12.77,9.05,19.17,4.93,11.46,42.38,68.3,68.66,54.65,*,54.53,63.31,6.38,8.43,15.75,7.22,7.44,15.86,19.54,8.63,32.3,24.85,8.82,36.21,1.2029723039923526,0.0,0.0,0.18232155679395462,11.59,0.2151113796169455,22.31,Normal,Good,High Risk,High,Good,Low,High Risk
Jalandhar ,Punjab,867,898,141,82.1,21.66,997.12,935.78,97.63,95.49,99.55,99.94,88.24,82.34,94.7,25.89,6.46,88.1,64.42,7.44,2.33,0.69,96.76,66.59,40.1,14.9,0.20701416938432615,1.0885619528146082,0.6729444732424258,20.96,0.3,8.78,2.07,26.93,-81.2,78.54,72.83,93.24,53.85,39.4,98.84,88.22,3679.56,*,86.1,92.34,40.76,0.688134638736401,93.33,48.29,61.68,40.42,-91.27,-95.58,-96.01,-92.94,-97.68,-97.68,-33.94,-86.54,-97.68,72.75,-86.75,-10.45,4.14,*,*,*,0.6205764877251099,*,54.53,*,*,-7.66,*,12.87,24.81,10.28,4.4,16.66,1.82,11.87,48.27,66.32,69.23,57.28,*,57.04,56.0,5.84,10.66,17.78,6.36,7.42,14.77,20.31,8.54,32.51,27.18,8.28,37.47,1.463255402256019,0.1988508587451652,0.6931471805599453,0.5247285289349821,11.34,0.26236426446749106,22.52,Normal,Good,High Risk,High,Good,Low,High Risk
Muktsar ,Punjab,849,1022,173,68.48,23.18,941.74,877.44,96.41,87.32,99.53,97.79,82.94,72.9,95.18,23.86,10.75,72.73,39.81,8.61,3.64,2.73,90.48,71.96,59.66,31.29,0.48858001481867097,1.3937663759585917,1.000631880307906,22.63,0.25,6.15,2.28,13.26,81.87,71.23,57.87,88.3,47.78,35.18,95.47,88.09,2176.89,*,89.4,96.39,61.29,0.7839015438284094,95.95,18.56,24.05,16.51,-57.58,-71.36,-93.88,-57.58,-76.61,-79.48,-22.94,-47.01,-67.84,60.63,-93.57,-6.43,7.51,*,*,*,1.6134299337036377,-67.99,61.72,-45.43,*,-9.87,*,11.73,35.0,13.61,6.45,30.72,2.77,18.42,30.76,68.12,68.97,60.93,*,60.95,67.66,6.49,6.62,13.51,6.58,5.34,12.56,15.07,5.99,24.41,20.88,9.61,32.03,0.3852624007906449,0.0,0.1906203596086497,0.32208349916911333,20.75,0.27002713721306015,32.01,Normal,Average,High Risk,High,Good,Low,Moderate Risk
Faridkot ,Punjab,856,968,142,71.68,23.35,924.02,913.59,97.77,91.78,99.02,92.54,87.51,79.07,93.95,20.42,6.74,75.3,46.54,11.89,2.81,4.7,91.46,56.26,47.67,24.66,0.13976194237515868,1.3962446919730587,1.205970806988609,17.08,0.27,15.68,5.03,13.36,78.43,62.59,53.44,86.08,48.05,34.6,92.77,81.67,3455.44,*,84.26,94.29,66.26,1.6770965609079151,97.72,25.97,35.93,24.0,70.83,-81.51,95.65,72.48,86.48,86.11,24.17,41.14,74.4,76.5,90.13,8.21,9.44,-67.88,-12.25,-27.41,1.5539252025038417,51.07,47.55,-55.68,*,10.94,*,16.89,28.13,10.25,2.76,20.73,2.73,16.29,39.4,69.07,76.1,63.41,-57.74,63.22,58.91,5.3,9.06,15.11,7.85,7.7,16.51,13.15,7.59,26.13,21.68,10.94,35.38,0.6259384308664953,0.29266961396282,0.5247285289349821,0.12221763272424921,18.59,0.1906203596086497,27.63,Normal,Average,High Risk,High,Good,Low,Moderate Risk
Patiala ,Punjab,841,981,142,76.94,20.16,921.57,953.68,95.54,92.36,99.74,99.1,88.06,80.38,94.32,33.77,-4.32,78.6,56.0,7.79,1.34,5.24,95.72,71.67,49.26,23.13,0.4824261492442927,1.3217558399823195,0.7747271675523681,21.11,0.25,7.49,3.84,22.76,-78.39,65.53,71.95,90.76,70.4,57.17,93.64,81.81,3695.59,*,81.25,97.25,57.14,0.3987761199573678,97.32,48.07,54.68,45.74,-74.65,-93.08,-96.29,-76.63,-90.8,-88.98,-20.43,-81.76,-90.8,78.17,-89.95,-7.94,5.76,*,*,*,0.49469624183610705,*,52.65,*,*,-8.45,-19.51,12.59,20.32,9.93,1.77,16.93,0.43,14.02,42.91,76.88,76.74,65.1,-71.65,65.32,66.8,7.51,10.13,18.52,5.51,8.12,14.84,16.69,6.56,28.66,21.02,9.43,34.33,0.13976194237515868,0.13976194237515868,0.7701082216960736,0.22314355131420976,11.17,0.35065687161316933,21.88,Normal,Good,High Risk,High,Good,Medium,Moderate Risk
Tarn Taran ,Punjab,877,1045,137,68.59,25.83,978.01,889.77,99.11,96.39,99.65,95.6,82.01,66.21,97.28,24.96,3.1,68.61,40.38,10.72,2.24,5.2,91.95,73.74,60.69,32.62,0.412109650826833,1.205970806988609,0.7839015438284094,23.73,0.0,8.0,4.1,19.17,80.6,66.42,60.25,92.68,55.59,41.12,99.04,85.48,3104.17,*,83.3,95.97,53.2,0.6523251860396903,95.42,36.65,58.23,22.07,81.79,-87.6,96.38,83.5,92.63,89.38,32.01,57.69,90.73,71.32,96.42,0,0.9,*,*,*,0.27002713721306015,*,40.64,-43.71,*,-5.12,-6.13,5.55,23.77,11.29,3.64,14.37,4.52,12.5,39.03,81.78,70.54,61.85,*,61.73,70.97,4.96,6.81,12.2,4.64,5.28,10.26,18.79,9.31,31.14,22.87,10.68,36.1,0.2776317365982795,0.0,0.5068176023684519,0.1310282624064041,6.75,0.3920420877760237,23.37,Normal,Good,High Risk,High,Good,Low,High Risk
Rupnagar ,Punjab,816,969,109,81.84,21.5,990.88,1022.08,96.61,95.9,99.8,98.52,83.97,63.92,96.93,37.75,7.7,88.93,63.98,2.43,0,0.55,95.75,71.78,49.83,25.61,0.2468600779315258,1.0331844833456545,0.8197798314933114,20.51,0.0,10.77,3.49,25.21,-58.88,56.63,65.23,93.02,69.95,56.69,96.66,83.94,5634.75,*,79.41,97.76,46.2,0.6471032420585385,98.68,39.51,46.44,33.69,-76.47,-81.99,-97.6,-79.31,-82.72,-84.54,-32.28,-79.31,-79.31,72.95,-97.43,-2.57,3.24,*,*,*,0.6312717768418579,*,38.56,*,*,-3.34,*,8.33,15.05,9.06,3.21,15.28,2.52,13.43,45.33,76.67,65.51,64.4,*,64.49,63.7,6.87,11.22,19.46,8.4,10.97,20.66,14.01,7.02,27.19,19.01,8.33,31.88,0.0,0.0,0.31481073984003355,0.4252677354043441,11.48,0.2468600779315258,19.97,Normal,Good,High Risk,High,Good,Medium,Moderate Risk
Barnala ,Punjab,853,956,158,72.36,21.69,882.86,754.86,96.01,90.91,99.8,99.8,90.66,73.48,93.82,20.69,24.46,78.75,53.08,12.75,0.75,2.63,90.77,69.28,53.61,25.77,0.48858001481867097,1.43746264769429,1.3480731482996928,20.7,0.16,9.36,3.61,17.03,69.43,75.62,63.79,84.34,56.49,39.6,93.9,85.99,4033.02,*,86.95,96.7,67.33,0.7747271675523681,95.27,37.94,52.35,33.51,68.45,-86.73,92.38,75.53,88.28,86.75,29.82,50.19,84.11,71.86,83.25,15.03,10.96,*,*,*,1.9444805562457188,58.5,54.71,-46.86,*,22.51,*,20.5,33.77,9.43,2.38,16.54,6.06,12.98,37.67,78.71,60.61,55.15,-58.48,55.24,56.47,4.84,8.37,14.47,6.55,6.91,13.79,19.06,9.45,32.82,25.44,12.36,39.96,0.3920420877760237,0.3784364357202451,0.5068176023684519,0.22314355131420976,13.99,0.23901690047049992,28.51,Normal,Average,High Risk,High,Good,Low,High Risk
Pathankot ,Punjab,851,935,125,82.84,20.88,952.22,755.68,98.55,95.77,99.93,98.59,79.18,79.84,96.55,26.99,0,90.47,74.04,4.58,0,2.67,96.79,62.58,42.65,15.52,0.0,0.9895411936137477,1.3376291891386096,22.2,0.0,10.48,3.62,25.11,-81.33,63.53,52.42,97.26,61.29,43.56,97.92,88.51,3140.5,*,82.43,94.8,50.92,1.1410330045520618,94.95,52.87,75.13,39.09,-77.37,-74.5,-92.15,-77.37,-91.93,-91.93,-24.16,-72.1,-89.44,65.77,-97.11,-2.89,2.69,*,*,*,0.33647223662121295,*,41.37,-49.41,*,-4.7,*,8.73,22.13,10.26,2.9,10.75,7.82,11.02,39.96,84.72,68.26,55.77,-31.76,54.95,57.41,4.67,9.33,15.12,5.08,4.47,10.08,20.36,9.95,32.96,23.89,7.54,32.53,0.6523251860396903,0.31481073984003355,0.412109650826833,0.3576744442718159,15.79,0.27002713721306015,24.29,Normal,Good,High Risk,High,Average,Low,High Risk
Ganganagar ,Rajasthan,985,1409,223,68.57,24.9,956.71,905.54,98.85,87.02,96.88,94.4,83.42,45.46,98.11,85.3,6.76,70.96,39.34,13.58,0.79,2.38,92.31,81.08,72.75,48.47,0.4574248470388754,1.1118575154181303,1.3609765531356006,17.68,0.0,5.14,3.59,32.42,54.48,83.32,58.69,96.81,48.5,23.55,99.15,85.89,1902,*,84.57,97.7,74.0,0.4252677354043441,98.24,14.27,34.97,8.08,89.72,90.4,95.58,91.13,93.99,95.62,17.94,45.12,93.99,70.84,98.47,1.53,3.03,*,*,*,1.6428726885203377,-61.01,46.91,-81.88,*,12,*,12.34,24.46,24.86,10.82,26.08,4.52,14.31,19.45,69.86,72.3,58.79,-64.25,58.97,67.19,3.77,5.05,9.54,3.91,3.82,8.38,10.34,2.22,16.22,12.83,2.99,18.27,0.13976194237515868,0.0,0.0,1.1249295969854831,28.97,0.3784364357202451,15.63,Normal,Good,High Risk,High,Good,High,Moderate Risk
Hanumangarh ,Rajasthan,989,1372,223,65.05,25.11,1015.43,1116.85,94.31,89.06,98.98,97.83,83.79,36.2,97.66,89.0,9.13,69.72,38.43,18.62,2.26,2.81,92.01,80.24,70.69,49.92,0.5007752879124893,0.7275486072772778,1.8082887711792655,13.18,0.39,6.13,3.18,21.73,49.39,84.39,53.12,91.7,48.34,20.76,99.65,83.35,2057.26,*,84.75,94.94,65.71,1.091923300517313,96.92,16.03,34.69,8.96,83.26,86.58,92.21,88.26,94.73,93.5,27.32,57.57,94.73,64.75,100,0,2.19,*,*,*,0.9707789171582247,-77.35,45.0,-83.93,*,6.06,*,7.05,24.15,19.83,9.03,21.25,3.91,19.34,17.55,69.88,80.97,60.4,-55.78,60.27,61.69,3.86,2.99,7.38,4.08,4.08,8.54,11.48,4.04,19.98,15.65,4.82,22.56,0.598836501088704,0.35065687161316933,0.44468582126144574,0.9282193027394289,36.1,0.09531017980432487,13.0,Normal,Good,High Risk,High,Good,High,Moderate Risk
Alwar ,Rajasthan,935,1182,152,63.96,29.36,991.31,1127.08,76.99,65.04,97.83,97.61,65.99,34.9,92.57,80.75,24.49,65.64,35.09,32.24,5.03,7.98,84.94,54.62,47.34,33.97,0.36464311358790924,1.1662709371419244,0.9082585601768908,8.52,0.62,12.0,5.9,13.46,54.66,55.52,29.97,82.37,16.7,7.0,91.81,72.87,1829.21,*,76.23,91.27,64.02,0.6830968447064438,90.79,8.83,16.81,6.64,59.37,-72.1,92.61,72.49,71.43,81.02,27.78,40.15,68.81,52.81,97.3,1.23,6.14,-39.87,-7.39,-92.34,1.6114359150967734,65.68,33.48,66.19,*,9.57,*,11.17,33.94,15.59,7.13,23.97,4.08,24.34,17.29,52.99,63.22,53.33,-49,53.15,55.31,2.98,1.67,4.95,3.29,3.39,7.16,13.1,5.33,20.26,15.7,8.72,25.75,0.9082585601768908,0.4700036292457356,0.15700374880966475,2.3739750890807185,42.46,0.2468600779315258,13.32,Normal,Average,High Risk,High,Average,High,Moderate Risk
Bharatpur ,Rajasthan,950,1225,168,62.36,31.66,969.92,845.08,79.4,67.65,98.26,93.93,62.66,24.34,89.76,84.77,12.23,63.05,30.3,33.46,4.26,5.14,77.67,61.17,48.42,35.87,0.0,0.5247285289349821,1.0260415958332743,8.47,0.38,11.28,4.66,19.29,47.88,55.36,33.23,86.92,13.65,3.85,95.54,75.86,2772.89,-0.01,76.82,92.12,74.56,0.832909122935104,90.83,12.16,39.7,6.96,64.06,67.2,86.03,77.39,80.1,82.97,13.63,51.19,81.2,44.91,96.83,1.05,15.25,47.26,23.03,70.48,1.5748464676644813,77.42,37.9,48.24,*,12.94,*,11.82,40.27,12.2,4.25,29.13,5.12,23.54,12.35,48.69,75.71,61.0,56.14,60.78,61.73,3.0,3.22,6.68,3.11,3.72,7.74,11.38,4.89,19.06,16.41,4.48,23.57,0.8544153281560676,0.27002713721306015,0.4574248470388754,2.4414770918606643,47.54,0.18232155679395462,12.14,Normal,Critical,High Risk,High,Average,High,Moderate Risk
